City_or_County,Day,Incident_Date,Incident_ID,Incident_Time,Latitude,Longitude,Month,State_Name,Total_Victims,US_Region,Victims_Injured,Victims_Killed,Year
Charlotte,10,2015-10-10,428247,,35.2143,-80.8897,10,North Carolina,4,South,4,0,2015
Peoria,10,2015-10-10,429614,,40.7171,-89.6012,10,Illinois,4,Midwest,3,1,2015
Flagstaff,9,2015-10-09,427621,,35.1893,-111.649,10,Arizona,4,West,3,1,2015
Baltimore,6,2015-10-06,426256,,39.2919,-76.6489,10,Maryland,5,South,5,0,2015
Baltimore,2,2015-10-02,424224,,39.3463,-76.6884,10,Maryland,5,South,4,1,2015
Roseburg,1,2015-10-01,423223,,43.291,-123.335,10,Oregon,18,West,9,9,2015
Chicago,28,2015-09-28,422064,,41.8184,-87.6338,9,Illinois,5,Midwest,2,3,2015
Chicago,28,2015-09-28,422035,,41.7977,-87.6529,9,Illinois,5,Midwest,3,2,2015
Dayton,28,2015-09-28,422020,,39.7583,-84.2354,9,Ohio,4,Midwest,4,0,2015
Cincinnati,28,2015-09-28,421650,8:30 PM,39.1374,-84.472,9,Ohio,5,Midwest,5,0,2015
Greenville,27,2015-09-27,421014,,33.0312,-84.7298,9,Georgia,10,South,10,0,2015
Chicago,27,2015-09-27,421358,,41.7994,-87.6638,9,Illinois,4,Midwest,4,0,2015
Kansas City,27,2015-09-27,420855,,39.0913,-94.562,9,Missouri,4,Midwest,4,0,2015
Danville,25,2015-09-25,426559,,40.1402,-87.6022,9,Illinois,4,Midwest,4,0,2015
Chicago,24,2015-09-24,419718,,41.8015,-87.6502,9,Illinois,5,Midwest,5,0,2015
Fort Myers,23,2015-09-23,418964,9:00 PM,26.6471,-81.8401,9,Florida,4,South,4,0,2015
Shreveport,23,2015-09-23,419250,,32.5491,-93.8241,9,Louisiana,5,South,5,0,2015
Norcross,23,2015-09-23,419826,,33.9105,-84.1744,9,Georgia,4,South,3,1,2015
Tulsa,20,2015-09-20,417013,,36.1771,-95.9225,9,Oklahoma,6,South,6,0,2015
Philadelphia,20,2015-09-20,417284,6:18 PM,40.0307,-75.093,9,Pennsylvania,4,Northeast,3,1,2015
Chicago,20,2015-09-20,416872,,41.7909,-87.6292,9,Illinois,6,Midwest,5,1,2015
Indianapolis,19,2015-09-19,416812,8:30 PM,39.8264,-86.1628,9,Indiana,4,Midwest,3,1,2015
Geddes,17,2015-09-17,418318,,43.3153,-98.6045,9,South Dakota,5,Midwest,0,5,2015
Albion,17,2015-09-17,415687,,42.2569,-84.7601,9,Michigan,4,Midwest,4,0,2015
Newark,15,2015-09-15,414580,,40.7321,-74.1893,9,New Jersey,4,Northeast,4,0,2015
Ocala,13,2015-09-13,413001,,29.1685,-82.1384,9,Florida,6,South,5,1,2015
Shreveport,12,2015-09-12,412996,,32.458,-93.7609,9,Louisiana,4,South,4,0,2015
Rochester,12,2015-09-12,412487,,43.1643,-77.5993,9,New York,5,Northeast,3,2,2015
Minneapolis,12,2015-09-12,412529,,44.9804,-93.2738,9,Minnesota,6,Midwest,6,0,2015
Minneapolis,12,2015-09-12,412539,,45.0015,-93.2957,9,Minnesota,4,Midwest,3,1,2015
Charlotte,11,2015-09-11,412557,,35.2392,-80.8457,9,North Carolina,4,South,4,0,2015
Chicago,8,2015-09-08,409856,,41.7925,-87.6463,9,Illinois,4,Midwest,4,0,2015
Berlin,8,2015-09-08,411888,,31.0682,-83.6238,9,Georgia,4,South,4,0,2015
Gary,7,2015-09-07,409732,,41.5971,-87.2256,9,Indiana,6,Midwest,4,2,2015
Denver,7,2015-09-07,409601,,39.7538,-104.995,9,Colorado,4,West,4,0,2015
Excelsior,7,2015-09-07,412040,,44.9078,-93.5447,9,Minnesota,4,Midwest,0,4,2015
Charlotte,5,2015-09-05,408449,,35.1607,-80.9106,9,North Carolina,4,South,3,1,2015
Daytona Beach,5,2015-09-05,408276,,29.2131,-81.0295,9,Florida,4,South,4,0,2015
Las Vegas,5,2015-09-05,409101,,36.0924,-115.029,9,Nevada,4,West,3,1,2015
Columbia,5,2015-09-05,408256,,38.9673,-92.3187,9,Missouri,4,Midwest,4,0,2015
Memphis,30,2015-08-30,404167,,35.1495,-90.049,8,Tennessee,5,South,4,1,2015
Bristol,29,2015-08-29,404238,,36.5738,-82.0968,8,Tennessee,4,South,1,3,2015
Tyler,29,2015-08-29,405133,,32.3899,-95.2897,8,Texas,4,South,3,1,2015
Brooklyn,28,2015-08-28,403069,,40.6591,-73.9602,8,New York,4,Northeast,3,1,2015
Saint Augustine,27,2015-08-27,402623,,29.9592,-81.4853,8,Florida,4,South,2,2,2015
Salinas,27,2015-08-27,403669,,36.6551,-121.658,8,California,4,West,2,2,2015
Minneapolis (Brooklyn Center),26,2015-08-26,401884,3:00 AM,45.0461,-93.3271,8,Minnesota,4,Midwest,4,0,2015
Chicago,26,2015-08-26,402113,,41.8757,-87.702,8,Illinois,4,Midwest,2,2,2015
West Palm Beach,26,2015-08-26,402051,,26.7318,-80.0595,8,Florida,4,South,2,2,2015
New Orleans,25,2015-08-25,402108,,29.9618,-90.1112,8,Louisiana,4,South,3,1,2015
Modesto,23,2015-08-23,400091,,37.6454,-121.023,8,California,8,West,7,1,2015
Roswell,22,2015-08-22,399564,,33.3814,-104.518,8,New Mexico,4,West,1,3,2015
Orlando,22,2015-08-22,399883,8:00 PM,28.5483,-81.4475,8,Florida,4,South,4,0,2015
Durham,21,2015-08-21,399212,,36.0297,-78.8777,8,North Carolina,8,South,8,0,2015
Cincinnati,21,2015-08-21,399367,,39.1595,-84.3908,8,Ohio,6,Midwest,5,1,2015
Rochester,19,2015-08-19,398361,,43.1403,-77.6349,8,New York,6,Northeast,3,3,2015
Fort Worth,16,2015-08-16,395844,,32.6336,-97.3723,8,Texas,6,South,6,0,2015
Chicago,16,2015-08-16,395757,,41.9025,-87.7612,8,Illinois,4,Midwest,4,0,2015
Bennettsville,16,2015-08-16,395718,,34.6583,-79.6927,8,South Carolina,5,South,5,0,2015
Pittsburgh,15,2015-08-15,395837,,40.4475,-80.0743,8,Pennsylvania,4,Northeast,3,1,2015
Los Angeles,15,2015-08-15,395694,,33.991,-118.3,8,California,4,West,4,0,2015
Orangeburg,15,2015-08-15,395549,,33.4788,-80.9084,8,South Carolina,4,South,3,1,2015
Long Beach,10,2015-08-10,392131,,33.779,-118.171,8,California,4,West,4,0,2015
Forest,9,2015-08-09,391263,9:30 PM,32.3708,-89.4567,8,Mississippi,4,South,3,1,2015
Detroit,9,2015-08-09,391219,,42.4248,-82.965,8,Michigan,4,Midwest,3,1,2015
Kansas City,9,2015-08-09,391014,,39.0551,-94.5931,8,Missouri,4,Midwest,4,0,2015
Gastonia,8,2015-08-08,390914,,35.1922,-81.2406,8,North Carolina,4,South,3,1,2015
Blytheville,8,2015-08-08,390774,,35.9194,-89.8967,8,Arkansas,12,South,11,1,2015
Houston,8,2015-08-08,390526,,29.9199,-95.452,8,Texas,8,South,0,8,2015
Barre,7,2015-08-07,390050,4:45 PM,44.2158,-72.5564,8,Vermont,4,Northeast,0,4,2015
Columbia,6,2015-08-06,389057,,34.0124,-81.0111,8,South Carolina,4,South,4,0,2015
Saint Louis,4,2015-08-04,389149,,38.672,-90.2691,8,Missouri,5,Midwest,4,1,2015
Brooklyn,3,2015-08-03,387194,,40.6756,-74.0096,8,New York,5,Northeast,5,0,2015
Brooklyn,2,2015-08-02,385779,,40.6655,-73.8675,8,New York,9,Northeast,9,0,2015
Baltimore,2,2015-08-02,386140,,39.3501,-76.6638,8,Maryland,7,South,7,0,2015
Chicago,2,2015-08-02,385824,,41.9051,-87.7461,8,Illinois,5,Midwest,4,1,2015
Savannah,2,2015-08-02,386066,,32.0631,-81.1004,8,Georgia,5,South,5,0,2015
Chicago,2,2015-08-02,401742,,41.7721,-87.6725,8,Illinois,4,Midwest,4,0,2015
Orlando,1,2015-08-01,386937,,28.5324,-81.3079,8,Florida,4,South,4,0,2015
Pittsburgh,30,2015-07-30,384662,,40.4583,-79.8886,7,Pennsylvania,4,Northeast,4,0,2015
Rockford,27,2015-07-27,382459,,42.2637,-89.109,7,Illinois,5,Midwest,5,0,2015
Kansas City,26,2015-07-26,381814,,39.1071,-94.5202,7,Missouri,5,Midwest,3,2,2015
New Orleans,26,2015-07-26,382170,,29.9887,-90.035,7,Louisiana,4,South,4,0,2015
Hopewell,25,2015-07-25,381433,,37.3058,-77.2941,7,Virginia,4,South,4,0,2015
Erie,24,2015-07-24,382413,,42.108,-80.0763,7,Pennsylvania,5,Northeast,3,2,2015
Lafayette,23,2015-07-23,380162,,30.202,-92.0459,7,Louisiana,11,South,9,2,2015
Saint Louis,22,2015-07-22,382230,4:00 PM,38.6641,-90.2299,7,Missouri,6,Midwest,6,0,2015
Suwanee,22,2015-07-22,379166,,34.0802,-84.1272,7,Georgia,4,South,0,4,2015
Miami Gardens,21,2015-07-21,378452,,25.9411,-80.2434,7,Florida,4,South,3,1,2015
Bronx,20,2015-07-20,377878,,40.8211,-73.9257,7,New York,6,Northeast,6,0,2015
Suffolk,19,2015-07-19,377189,,36.7257,-76.5677,7,Virginia,4,South,4,0,2015
Louisville,19,2015-07-19,377047,,38.2436,-85.8024,7,Kentucky,6,South,6,0,2015
Rocky Mount,19,2015-07-19,377181,1:25 AM,35.9457,-77.7596,7,North Carolina,4,South,4,0,2015
San Diego,18,2015-07-18,378102,,32.7043,-117.124,7,California,4,West,4,0,2015
Santa Paula,18,2015-07-18,390936,2:47 AM,34.4009,-119.08,7,California,4,West,4,0,2015
Salem,18,2015-07-18,376702,,44.9489,-122.991,7,Oregon,5,West,4,1,2015
Baton Rouge,18,2015-07-18,377423,,30.4457,-91.171,7,Louisiana,4,South,2,2,2015
Chicago,17,2015-07-17,376211,,41.8848,-87.7359,7,Illinois,5,Midwest,5,0,2015
Washington,17,2015-07-17,376823,9:00 PM,38.924,-76.9984,7,District of Columbia,4,South,3,1,2015
Cincinnati,17,2015-07-17,376203,8:00 PM,39.1436,-84.5789,7,Ohio,4,Midwest,4,0,2015
Dallas,16,2015-07-16,375773,10:00 PM,32.7788,-96.8565,7,Texas,4,South,4,0,2015
Chattanooga,16,2015-07-16,375022,10:45 AM,35.0905,-85.2591,7,Tennessee,7,South,2,5,2015
Baltimore,15,2015-07-15,375322,,39.3285,-76.6824,7,Maryland,4,South,3,1,2015
Cleveland,15,2015-07-15,375412,,41.5376,-81.6019,7,Ohio,7,Midwest,7,0,2015
Holly Hill,15,2015-07-15,374630,,33.3467,-80.45,7,South Carolina,5,South,1,4,2015
Atlanta,15,2015-07-15,374602,2:55 PM,33.7689,-84.464,7,Georgia,4,South,4,0,2015
Detroit,15,2015-07-15,374965,,42.362,-83.2117,7,Michigan,4,Midwest,4,0,2015
Saint Louis,14,2015-07-14,374292,,38.7227,-90.2361,7,Missouri,4,Midwest,4,0,2015
Norwalk,13,2015-07-13,373993,9:40 PM,33.8844,-118.078,7,California,4,West,4,0,2015
Stockton,13,2015-07-13,373768,,37.9709,-121.291,7,California,5,West,4,1,2015
River Forest,12,2015-07-12,373095,7:19 AM,41.8819,-87.815,7,Illinois,4,Midwest,3,1,2015
Jersey City,12,2015-07-12,373063,,40.732,-74.0707,7,New Jersey,4,Northeast,4,0,2015
Cleveland,7,2015-07-07,370187,,41.4411,-81.5684,7,Ohio,4,Midwest,3,1,2015
Baltimore,7,2015-07-07,370474,,39.2901,-76.6324,7,Maryland,4,South,1,3,2015
Shreveport,5,2015-07-05,369014,2:30 AM,32.4801,-93.7804,7,Louisiana,5,South,5,0,2015
Fort Wayne,5,2015-07-05,368732,,41.0793,-85.1394,7,Indiana,9,Midwest,9,0,2015
East Orange,5,2015-07-05,369196,,40.7586,-74.2205,7,New Jersey,4,Northeast,3,1,2015
Louisville,4,2015-07-04,369410,,38.249,-85.7937,7,Kentucky,4,South,4,0,2015
Pittsfield,4,2015-07-04,368987,,42.4542,-73.2604,7,Massachusetts,5,Northeast,4,1,2015
Washington,4,2015-07-04,368867,11:00 PM,38.8565,-76.9905,7,District of Columbia,4,South,3,1,2015
Syracuse,4,2015-07-04,368995,,43.0334,-76.1612,7,New York,4,Northeast,4,0,2015
San Antonio,4,2015-07-04,369127,,29.472,-98.526,7,Texas,4,South,4,0,2015
Indianapolis,2,2015-07-02,367780,,39.7747,-86.1948,7,Indiana,4,Midwest,3,1,2015
Opa Locka,29,2015-06-29,366046,,25.8967,-80.2477,6,Florida,4,South,4,0,2015
Venice,28,2015-06-28,367099,,38.6776,-90.1596,6,Illinois,6,Midwest,6,0,2015
Detroit,28,2015-06-28,365391,,42.416,-82.9902,6,Michigan,5,Midwest,5,0,2015
Harrington,28,2015-06-28,365399,,38.921,-75.5748,6,Delaware,6,South,6,0,2015
Taunton,27,2015-06-27,364872,,41.8948,-71.091,6,Massachusetts,4,Northeast,3,1,2015
Detroit,27,2015-06-27,364789,,42.3914,-82.9728,6,Michigan,4,Midwest,4,0,2015
New Orleans,25,2015-06-25,364210,10:15 PM,29.9444,-90.0853,6,Louisiana,4,South,4,0,2015
New York (Manhattan),24,2015-06-24,363418,,40.8107,-73.9373,6,New York,4,Northeast,4,0,2015
Philadelphia,22,2015-06-22,361948,,39.9974,-75.1172,6,Pennsylvania,7,Northeast,7,0,2015
Lexington,21,2015-06-21,361708,,38.0686,-84.5023,6,Kentucky,5,South,4,1,2015
Philadelphia,20,2015-06-20,361198,,39.9692,-75.2059,6,Pennsylvania,10,Northeast,10,0,2015
Morven,20,2015-06-20,360895,2:45 AM,34.864,-80.0012,6,North Carolina,4,South,4,0,2015
Detroit,20,2015-06-20,361212,,42.3797,-83.1241,6,Michigan,12,Midwest,11,1,2015
Woonsocket,19,2015-06-19,361014,,42.0004,-71.5177,6,Rhode Island,4,Northeast,4,0,2015
Charleston,17,2015-06-17,359830,9:05 PM,32.7876,-79.9332,6,South Carolina,10,South,1,9,2015
Miami Gardens,16,2015-06-16,359215,,25.9367,-80.2109,6,Florida,4,South,4,0,2015
Brooklyn,15,2015-06-15,358117,,40.6568,-73.9598,6,New York,4,Northeast,4,0,2015
Camden,14,2015-06-14,357597,,39.9499,-75.0874,6,New Jersey,4,Northeast,3,1,2015
Tulsa,14,2015-06-14,357667,,36.1809,-95.9096,6,Oklahoma,4,South,4,0,2015
Saint Louis,14,2015-06-14,357611,,38.648,-90.1962,6,Missouri,4,Midwest,4,0,2015
Fayetteville,13,2015-06-13,357732,,33.5328,-84.4548,6,Georgia,5,South,4,1,2015
Oklahoma City,13,2015-06-13,357590,,35.3951,-97.5033,6,Oklahoma,4,South,4,0,2015
Milledgeville,13,2015-06-13,357770,,33.0838,-83.2449,6,Georgia,4,South,3,1,2015
Bronx,13,2015-06-13,357701,,40.8607,-73.8996,6,New York,5,Northeast,5,0,2015
Columbus,13,2015-06-13,357164,,40.0134,-82.9664,6,Ohio,5,Midwest,1,4,2015
Allapattah,12,2015-06-12,357220,,25.8092,-80.2361,6,Florida,4,South,4,0,2015
Bridgeport,11,2015-06-11,356065,,41.2212,-73.1964,6,Connecticut,9,Northeast,8,1,2015
Houston,11,2015-06-11,355883,,29.7282,-95.3578,6,Texas,4,South,3,1,2015
Los Angeles,10,2015-06-10,355644,,33.9579,-118.292,6,California,4,West,3,1,2015
Saint Louis,9,2015-06-09,355267,,38.652,-90.2256,6,Missouri,4,Midwest,3,1,2015
Deer Lodge,7,2015-06-07,353854,,46.3991,-112.738,6,Montana,4,West,0,4,2015
Buffalo,6,2015-06-06,353536,,42.8361,-78.7502,6,New York,5,Northeast,4,1,2015
Chicago,6,2015-06-06,353037,,41.8823,-87.7588,6,Illinois,5,Midwest,5,0,2015
Davenport,5,2015-06-05,353382,,41.5224,-90.5859,6,Iowa,5,Midwest,5,0,2015
New Orleans,5,2015-06-05,352779,,29.9653,-90.0658,6,Louisiana,4,South,3,1,2015
Wyandanch,3,2015-06-03,351936,,40.7403,-73.3626,6,New York,4,Northeast,1,3,2015
Conyers,31,2015-05-31,350182,,33.5642,-84.0155,5,Georgia,4,South,2,2,2015
Springdale,31,2015-05-31,350021,,38.9376,-76.8467,5,Maryland,4,South,3,1,2015
New Haven,31,2015-05-31,349976,,41.306,-72.9251,5,Connecticut,5,Northeast,5,0,2015
San Diego,30,2015-05-30,349289,,32.7115,-117.105,5,California,4,West,4,0,2015
Omaha,28,2015-05-28,348606,,41.2053,-96.0441,5,Nebraska,4,Midwest,4,0,2015
Chicago,28,2015-05-28,348620,,41.7812,-87.6703,5,Illinois,5,Midwest,5,0,2015
Chester,28,2015-05-28,348673,,39.8325,-75.3902,5,Pennsylvania,4,Northeast,3,1,2015
New Orleans,26,2015-05-26,346725,,30.0289,-89.9846,5,Louisiana,4,South,2,2,2015
Decatur,25,2015-05-25,346097,,39.8608,-88.9546,5,Illinois,5,Midwest,4,1,2015
Brockton,24,2015-05-24,345681,,42.0656,-71.016,5,Massachusetts,5,Northeast,5,0,2015
Flint,24,2015-05-24,345749,,42.9944,-83.7044,5,Michigan,7,Midwest,7,0,2015
Montgomery,24,2015-05-24,346320,,32.3344,-86.3523,5,Alabama,4,South,3,1,2015
Saint Louis,24,2015-05-24,346179,,38.6419,-90.2144,5,Missouri,4,Midwest,4,0,2015
Fresno,23,2015-05-23,346202,,36.7142,-119.759,5,California,4,West,2,2,2015
Baltimore,20,2015-05-20,344302,,39.3753,-76.5414,5,Maryland,4,South,3,1,2015
Kinloch,18,2015-05-18,343106,,38.7449,-90.3191,5,Missouri,4,Midwest,4,0,2015
Miami,18,2015-05-18,342589,,25.8429,-80.2243,5,Florida,5,South,4,1,2015
Waco,17,2015-05-17,341622,,31.4977,-97.1491,5,Texas,27,South,18,9,2015
Milwaukee,16,2015-05-16,341465,,43.077,-87.9485,5,Wisconsin,5,Midwest,5,0,2015
Rochester,16,2015-05-16,341162,,43.1647,-77.5947,5,New York,4,Northeast,4,0,2015
Baltimore,16,2015-05-16,341232,,39.3097,-76.5954,5,Maryland,5,South,5,0,2015
Tucson,12,2015-05-12,339229,,32.1299,-111.066,5,Arizona,4,West,0,4,2015
Capitol Heights,12,2015-05-12,340280,,38.8706,-76.9262,5,Maryland,5,South,4,1,2015
Cleveland,10,2015-05-10,337855,,41.4544,-81.7649,5,Ohio,5,Midwest,4,1,2015
Jersey City,10,2015-05-10,338034,,40.7075,-74.0808,5,New Jersey,4,Northeast,4,0,2015
Newark,10,2015-05-10,337767,,40.7314,-74.2099,5,New Jersey,4,Northeast,3,1,2015
Cincinnati,7,2015-05-07,335903,,39.1497,-84.5615,5,Ohio,4,Midwest,4,0,2015
Detroit,7,2015-05-07,336622,,42.3615,-83.2032,5,Michigan,4,Midwest,4,0,2015
Buffalo,4,2015-05-04,334681,,42.934,-78.8098,5,New York,4,Northeast,3,1,2015
South Bend,3,2015-05-03,334033,,41.6578,-86.256,5,Indiana,4,Midwest,4,0,2015
Bronx,3,2015-05-03,334047,,40.8447,-73.9228,5,New York,4,Northeast,4,0,2015
Dayton,3,2015-05-03,333576,,39.7317,-84.2512,5,Ohio,7,Midwest,6,1,2015
Houston,3,2015-05-03,333584,1:00 AM,29.7406,-95.3753,5,Texas,6,South,6,0,2015
Menasha,3,2015-05-03,333750,,44.2029,-88.4656,5,Wisconsin,4,Midwest,1,3,2015
Milwaukee,1,2015-05-01,332732,,43.0845,-87.9593,5,Wisconsin,5,Midwest,3,2,2015
Brooklyn,27,2015-04-27,330611,,40.6378,-73.9525,4,New York,6,Northeast,4,2,2015
Gila Bend,27,2015-04-27,330750,,32.949,-112.707,4,Arizona,4,West,2,2,2015
Trenton,25,2015-04-25,329463,,40.2218,-74.7606,4,New Jersey,4,Northeast,4,0,2015
Gates,25,2015-04-25,329322,,43.1386,-77.672,4,New York,7,Northeast,6,1,2015
Killeen,21,2015-04-21,326792,,31.124,-97.7371,4,Texas,5,South,3,2,2015
Richmond,19,2015-04-19,325862,,37.5547,-77.4366,4,Virginia,4,South,4,0,2015
Montgomery,18,2015-04-18,327341,,32.3573,-86.3358,4,Alabama,5,South,5,0,2015
Williamsport,18,2015-04-18,325445,,41.2409,-77.0031,4,Pennsylvania,5,Northeast,5,0,2015
Lumberton,18,2015-04-18,325166,,34.5993,-79.0342,4,North Carolina,4,South,3,1,2015
Charlotte,18,2015-04-18,325207,,35.2257,-80.9011,4,North Carolina,4,South,4,0,2015
Paterson,18,2015-04-18,325618,,40.9207,-74.1591,4,New Jersey,4,Northeast,3,1,2015
Phoenix,16,2015-04-16,324424,,33.6417,-111.989,4,Arizona,4,West,0,4,2015
Rome,7,2015-04-07,319808,,34.2652,-85.1587,4,Georgia,4,South,3,1,2015
Pittsburgh,5,2015-04-05,318125,,40.4412,-79.9806,4,Pennsylvania,4,Northeast,3,1,2015
Louisville,5,2015-04-05,318221,,38.2429,-85.8185,4,Kentucky,5,South,4,1,2015
Indianapolis,5,2015-04-05,318297,,39.8588,-86.2458,4,Indiana,5,Midwest,5,0,2015
Benton Harbor,5,2015-04-05,318531,,42.1156,-86.4336,4,Michigan,4,Midwest,4,0,2015
Daytona Beach,3,2015-04-03,317165,,29.2313,-81.0621,4,Florida,4,South,4,0,2015
Baltimore,2,2015-04-02,316795,,39.2978,-76.6476,4,Maryland,5,South,5,0,2015
Panama City Beach,27,2015-03-27,314044,,30.1437,-85.7557,3,Florida,7,South,7,0,2015
Amarillo,26,2015-03-26,313304,,35.2446,-101.824,3,Texas,4,South,4,0,2015
Indianapolis,24,2015-03-24,312119,,39.8111,-86.1873,3,Indiana,4,Midwest,0,4,2015
Clarksville,23,2015-03-23,311922,,36.5367,-87.3488,3,Tennessee,5,South,4,1,2015
Albuquerque,22,2015-03-22,311348,,35.0873,-106.535,3,New Mexico,7,West,6,1,2015
Tampa,21,2015-03-21,310573,,27.9604,-82.439,3,Florida,4,South,4,0,2015
Oklahoma City,20,2015-03-20,310356,9:30 PM,35.4819,-97.5057,3,Oklahoma,4,South,4,0,2015
Lancaster,20,2015-03-20,468151,,32.6116,-96.7888,3,Texas,6,South,5,1,2015
Newark,18,2015-03-18,308839,,40.7145,-74.2132,3,New Jersey,4,Northeast,3,1,2015
Mesa,18,2015-03-18,308728,,33.4152,-111.864,3,Arizona,6,West,5,1,2015
Stockton,17,2015-03-17,308687,,37.9597,-121.296,3,California,7,West,4,3,2015
Compton,15,2015-03-15,307512,,33.8863,-118.257,3,California,4,West,4,0,2015
Atlanta,14,2015-03-14,306897,,33.755,-84.482,3,Georgia,5,South,5,0,2015
Coachella,14,2015-03-14,308201,,33.6747,-116.18,3,California,4,West,4,0,2015
Brookhaven,13,2015-03-13,305907,,31.561,-90.4451,3,Mississippi,5,South,3,2,2015
Columbus,10,2015-03-10,304238,,32.4375,-84.9598,3,Georgia,5,South,5,0,2015
Chicago,9,2015-03-09,303659,,41.7018,-87.6549,3,Illinois,4,Midwest,3,1,2015
Seneca,8,2015-03-08,302786,,34.664,-82.9271,3,South Carolina,4,South,3,1,2015
Saint Louis,7,2015-03-07,491864,,38.6352,-90.224,3,Missouri,4,Midwest,4,0,2015
San Bernardino,4,2015-03-04,300860,1:36 AM,34.0613,-117.286,3,California,7,West,4,3,2015
Orlando,1,2015-03-01,300660,9:00 PM,28.4521,-81.4441,3,Florida,4,South,4,0,2015
Detroit,1,2015-03-01,299344,,42.4117,-82.9691,3,Michigan,6,Midwest,5,1,2015
Baltimore,28,2015-02-28,299190,,39.3435,-76.588,2,Maryland,4,South,3,1,2015
Tyrone,26,2015-02-26,298122,,37.1956,-91.9012,2,Missouri,8,Midwest,1,7,2015
Daytona Beach,23,2015-02-23,588835,,29.2083,-81.046,2,Florida,4,South,4,0,2015
Killeen,22,2015-02-22,296215,,31.1199,-97.6832,2,Texas,4,South,1,3,2015
Charleston,22,2015-02-22,296327,,32.8542,-80.0058,2,South Carolina,4,South,4,0,2015
Clarkesville,22,2015-02-22,296121,,34.6357,-83.5978,2,Georgia,4,South,2,2,2015
Sacramento,20,2015-02-20,295871,,38.57,-121.491,2,California,4,West,4,0,2015
Little Rock,17,2015-02-17,295502,,34.677,-92.3196,2,Arkansas,4,South,3,1,2015
Long Beach,15,2015-02-15,293883,,33.7837,-118.194,2,California,5,West,5,0,2015
New Port Richey,9,2015-02-09,290626,5:00 AM,28.2964,-82.617,2,Florida,4,South,1,3,2015
Friendship,8,2015-02-08,290510,,35.8471,-89.2348,2,Tennessee,6,South,6,0,2015
Douglasville,7,2015-02-07,289811,,33.7138,-84.6692,2,Georgia,6,South,2,4,2015
Tulsa,6,2015-02-06,290098,,36.1723,-95.9045,2,Oklahoma,4,South,3,1,2015
Beachwood (Warrensville Heights),5,2015-02-05,289146,8:30 PM,41.4503,-81.5384,2,Ohio,6,Midwest,3,3,2015
Syracuse,1,2015-02-01,287529,,43.0468,-76.1758,2,New York,6,Northeast,6,0,2015
New York (Manhattan),1,2015-02-01,287031,,40.8206,-73.9548,2,New York,5,Northeast,4,1,2015
Lagrange,31,2015-01-31,286810,,32.9776,-85.142,1,Georgia,4,South,0,4,2015
Ellenwood,28,2015-01-28,285549,,33.6244,-84.2306,1,Georgia,4,South,3,1,2015
Stockton,26,2015-01-26,285123,,37.9307,-121.265,1,California,4,West,3,1,2015
Arverne (Queens),24,2015-01-24,282956,,40.6557,-73.7508,1,New York,4,Northeast,1,3,2015
Omaha,24,2015-01-24,283041,,41.2767,-95.9637,1,Nebraska,8,Midwest,5,3,2015
Boston,23,2015-01-23,283115,,42.3243,-71.101,1,Massachusetts,6,Northeast,6,0,2015
Clarksville,20,2015-01-20,281663,,36.6134,-87.419,1,Tennessee,4,South,3,1,2015
San Antonio,19,2015-01-19,281039,,29.4214,-98.4608,1,Texas,7,South,5,2,2015
Rockford,13,2015-01-13,278927,,42.2835,-89.1148,1,Illinois,4,Midwest,2,2,2015
Portsmouth,13,2015-01-13,298773,,36.8192,-76.3134,1,Virginia,5,South,5,0,2015
Hope Mills,11,2015-01-11,276845,,34.9339,-78.8664,1,North Carolina,7,South,5,2,2015
Lakeland,11,2015-01-11,277480,,28.1425,-81.982,1,Florida,4,South,3,1,2015
San Jose,11,2015-01-11,276766,,37.2818,-121.839,1,California,5,West,5,0,2015
Wichita,10,2015-01-10,276536,,37.6646,-97.2797,1,Kansas,4,Midwest,2,2,2015
San Francisco,9,2015-01-09,276459,,37.7737,-122.426,1,California,4,West,0,4,2015
Boston,8,2015-01-08,275986,,42.3169,-71.0897,1,Massachusetts,4,Northeast,3,1,2015
Chattanooga,7,2015-01-07,275064,,35.0403,-85.3182,1,Tennessee,4,South,3,1,2015
Miami,6,2015-01-06,274867,,25.8315,-80.2188,1,Florida,4,South,3,1,2015
Roanoke,4,2015-01-04,273535,,37.281,-79.9985,1,Virginia,6,South,4,2,2015
Dallas,4,2015-01-04,273397,,32.6799,-96.6111,1,Texas,4,South,1,3,2015
Savannah,2,2015-01-02,273965,,32.0415,-81.0945,1,Georgia,5,South,4,1,2015
Memphis,1,2015-01-01,272016,,35.1041,-89.8701,1,Tennessee,5,South,5,0,2015
New Orleans,29,2014-12-29,271363,,29.9542,-90.084,12,Louisiana,4,South,4,0,2014
Los Angeles,27,2014-12-27,269679,,33.9574,-118.283,12,California,4,West,3,1,2014
Sacramento,27,2014-12-27,270036,,38.6405,-121.443,12,California,4,West,4,0,2014
East St. Louis,26,2014-12-26,269167,,38.6196,-90.1254,12,Illinois,4,Midwest,3,1,2014
Saint Louis,24,2014-12-24,268598,,38.6307,-90.2059,12,Missouri,4,Midwest,3,1,2014
Winchester,23,2014-12-23,267792,,38.0036,-84.2095,12,Kentucky,4,South,3,1,2014
Detroit,22,2014-12-22,268282,,42.3836,-82.9486,12,Michigan,4,Midwest,3,1,2014
Webster,22,2014-12-22,282186,,43.2368,-77.5255,12,New York,5,Northeast,2,3,2014
