City_or_County,Day,Incident_Date,Incident_ID,Incident_Time,Latitude,Longitude,Month,State_Name,Total_Victims,US_Region,Victims_Injured,Victims_Killed,Year,State_Political_Color,State_PopEstimate,City_PopEstimate
Minneapolis,21,2020-06-21,1711410,12:30 AM,44.9488,-93.2979,6,Minnesota,11,Midwest,11,0,2020,BLUE,5710578,430710
Auburn,21,2020-06-21,1711690,12:12 AM,32.6099,-85.4925,6,Alabama,4,South,4,0,2020,RED,5031864,77047
Corpus Christi,21,2020-06-21,1713493,10:30 PM,27.7039,-97.3898,6,Texas,4,South,3,1,2020,RED,29234361,318065
Milwaukee,21,2020-06-21,1711605,3:36 AM,43.099,-87.948,6,Wisconsin,5,Midwest,5,0,2020,PURPLE,5896700,577207
Chicago,21,2020-06-21,1711487,12:05 AM,41.9049,-87.6922,6,Illinois,4,Midwest,3,1,2020,BLUE,12790357,2743329
Bronx,20,2020-06-20,1710537,2:00 AM,40.8427,-73.9068,6,New York,4,Northeast,4,0,2020,BLUE,20104710,1461151
Syracuse,20,2020-06-20,1711285,8:54 PM,43.0473,-76.1604,6,New York,9,Northeast,8,1,2020,BLUE,20104710,146726
Detroit,20,2020-06-20,1711876,10:35 PM,42.4095,-83.1708,6,Michigan,4,Midwest,4,0,2020,PURPLE,10070627,638300
Saginaw,20,2020-06-20,1711272,1:25 AM,43.3953,-83.9315,6,Michigan,4,Midwest,3,1,2020,PURPLE,10070627,44112
Janesville,20,2020-06-20,1710849,2:06 AM,42.585,-89.0206,6,Wisconsin,5,Midwest,5,0,2020,PURPLE,5896700,65670
Pinetops,20,2020-06-20,1710920,2:15 AM,35.7873,-77.629,6,North Carolina,4,South,2,2,2020,RED,10453812,1209
Jersey City,20,2020-06-20,1710680,12:20 AM,40.7131,-74.0741,6,New Jersey,5,Northeast,4,1,2020,BLUE,9272392,291949
Wichita,20,2020-06-20,1711397,3:00 AM,37.751,-97.2463,6,Kansas,5,Midwest,5,0,2020,RED,2938124,398024
Bronx,20,2020-06-20,1711134,5:00 AM,40.8465,-73.8856,6,New York,4,Northeast,4,0,2020,BLUE,20104710,1461151
Albany,18,2020-06-18,1708889,1:50 AM,42.6686,-73.7409,6,New York,7,Northeast,7,0,2020,BLUE,20104710,98682
Chicago,17,2020-06-17,1708432,8:34 PM,41.7556,-87.6573,6,Illinois,4,Midwest,4,0,2020,BLUE,12790357,2743329
Fort Dodge,16,2020-06-16,1706994,4:45 AM,42.497,-94.185,6,Iowa,4,Midwest,2,2,2020,PURPLE,3190904,24864
Chicago,15,2020-06-15,1706710,9:45 PM,41.9314,-87.754,6,Illinois,4,Midwest,4,0,2020,BLUE,12790357,2743329
Minneapolis,14,2020-06-14,1704879,2:00 AM,44.9993,-93.2847,6,Minnesota,7,Midwest,6,1,2020,BLUE,5710578,430710
Jefferson,14,2020-06-14,1704862,2:30 AM,38.257,-85.7402,6,Kentucky,5,South,4,1,2020,RED,4508155,782845
Lafayette,14,2020-06-14,1704873,2:00 AM,30.2266,-92.0177,6,Louisiana,5,South,5,0,2020,RED,4652022,121455
Lake Charles,14,2020-06-14,1705050,3:30 AM,30.2359,-93.1591,6,Louisiana,4,South,4,0,2020,RED,4652022,84879
New Orleans,14,2020-06-14,1705346,6:59 PM,29.9643,-90.0959,6,Louisiana,4,South,2,2,2020,RED,4652022,383241
Rison,13,2020-06-13,1705355,11:59 AM,33.9675,-92.1851,6,Arkansas,4,South,4,0,2020,RED,3014348,966
Hesperia,13,2020-06-13,1705440,9:45 PM,34.3997,-117.249,6,California,5,West,5,0,2020,BLUE,39503200,99984
St. Louis,13,2020-06-13,1704116,3:22 AM,38.6587,-90.219,6,Missouri,6,Midwest,4,2,2020,RED,6154426,300496
Baltimore,13,2020-06-13,1704176,1:15 AM,39.2834,-76.5937,6,Maryland,5,South,5,0,2020,BLUE,6173689,583157
Suffolk,13,2020-06-13,1704415,1:30 AM,40.7528,-73.3536,6,New York,8,Northeast,7,1,2020,BLUE,20104710,1522064
Atlanta,13,2020-06-13,1704580,5:40 PM,33.7555,-84.3385,6,Georgia,7,South,5,2,2020,PURPLE,10732390,499896
Washington,13,2020-06-13,1704727,11:37 PM,38.8444,-77.002,6,District of Columbia,7,South,5,2,2020,BLUE,670839,670839
Philadelphia,12,2020-06-12,1703509,1:15 AM,40.0157,-75.1498,6,Pennsylvania,6,Northeast,6,0,2020,PURPLE,12995477,1600684
Bronx,12,2020-06-12,1704217,11:00 PM,40.8948,-73.8618,6,New York,4,Northeast,3,1,2020,BLUE,20104710,1461151
San Antonio,12,2020-06-12,1703985,11:30 PM,29.511,-98.466,6,Texas,8,South,8,0,2020,RED,29234361,1439257
Richmond,11,2020-06-11,1702276,12:06 AM,37.5498,-77.4366,6,Virginia,4,South,4,0,2020,BLUE,8637193,226936
Washington,11,2020-06-11,1702172,1:21 AM,38.9103,-76.9848,6,District of Columbia,7,South,7,0,2020,BLUE,670839,670839
Monroe,11,2020-06-11,1703044,7:44 PM,32.4391,-92.0961,6,Louisiana,5,South,0,5,2020,RED,4652022,47609
Houston,11,2020-06-11,1703055,9:05 PM,29.721,-95.484,6,Texas,6,South,4,2,2020,RED,29234361,2299269
Atascadero,10,2020-06-10,1701714,3:15 AM,35.6241,-120.69,6,California,5,West,4,1,2020,BLUE,39503200,29744
Sacramento,10,2020-06-10,1702372,11:00 PM,38.4901,-121.411,6,California,5,West,4,1,2020,BLUE,39503200,525528
Toledo,10,2020-06-10,1701382,1:00 AM,41.6678,-83.5328,6,Ohio,4,Midwest,3,1,2020,PURPLE,11798292,270276
Scotland Neck,9,2020-06-09,1700864,2:30 PM,36.1317,-77.4182,6,North Carolina,5,South,5,0,2020,RED,10453812,1646
Philadelphia,9,2020-06-09,1701426,11:45 PM,39.9623,-75.1519,6,Pennsylvania,7,Northeast,6,1,2020,PURPLE,12995477,1600684
Vallejo,9,2020-06-09,1701491,10:00 PM,38.1467,-122.23,6,California,5,West,3,2,2020,BLUE,39503200,125894
Kings,8,2020-06-08,1700371,10:40 PM,40.6584,-73.9101,6,New York,4,Northeast,4,0,2020,BLUE,20104710,2718447
Memphis,8,2020-06-08,1700250,7:00 PM,35.1152,-90.0114,6,Tennessee,4,South,4,0,2020,RED,6926091,635225
Dyersburg,7,2020-06-07,1699193,2:17 AM,36.0234,-89.3725,6,Tennessee,5,South,5,0,2020,RED,6926091,16122
Hope,7,2020-06-07,1699577,2:00 AM,33.6822,-93.582,6,Arkansas,5,South,5,0,2020,RED,3014348,8905
Robbins,7,2020-06-07,1700234,1:05 AM,41.6458,-87.7088,6,Illinois,4,Midwest,3,1,2020,BLUE,12790357,4616
Sikeston,7,2020-06-07,1699211,1:46 AM,36.8664,-89.5676,6,Missouri,9,Midwest,7,2,2020,RED,6154426,16262
Chicago,7,2020-06-07,1698987,2:29 AM,41.8805,-87.6778,6,Illinois,4,Midwest,3,1,2020,BLUE,12790357,2743329
Chicago,7,2020-06-07,1699667,11:13 PM,41.8264,-87.6271,6,Illinois,6,Midwest,6,0,2020,BLUE,12790357,2743329
Sacramento,6,2020-06-06,1698868,7:19 PM,38.4905,-121.474,6,California,5,West,4,1,2020,BLUE,39503200,525528
Kansas City,6,2020-06-06,1698306,2:30 AM,39.0912,-94.5633,6,Missouri,5,Midwest,4,1,2020,RED,6154426,508220
Drew,6,2020-06-06,1700812,,33.8111,-90.5256,6,Mississippi,5,South,5,0,2020,RED,2958409,1833
Ironton,6,2020-06-06,1698276,1:00 AM,38.5255,-82.6775,6,Ohio,4,Midwest,4,0,2020,PURPLE,11798292,10554
Denver,5,2020-06-05,1697541,1:50 AM,39.7863,-104.836,6,Colorado,4,West,4,0,2020,BLUE,5785219,717606
Madison,4,2020-06-04,1697453,11:23 PM,34.5237,-86.6767,6,Alabama,7,South,0,7,2020,RED,5031864,57300
Dallas,2,2020-06-02,1695998,11:40 PM,32.6546,-96.884,6,Texas,4,South,3,1,2020,RED,29234361,1303212
Racine,2,2020-06-02,1695586,7:30 PM,42.7394,-87.7828,6,Wisconsin,5,Midwest,5,0,2020,PURPLE,5896700,77692
Chicago,2,2020-06-02,1695645,9:36 PM,41.7424,-87.5615,6,Illinois,4,Midwest,4,0,2020,BLUE,12790357,2743329
St. Louis,1,2020-06-01,1694735,,38.632,-90.2077,6,Missouri,4,Midwest,4,0,2020,RED,6154426,300496
Gulfport,31,2020-05-31,1693340,1:00 AM,30.4089,-89.0857,5,Mississippi,6,South,5,1,2020,RED,2958409,72871
Philadelphia,31,2020-05-31,1693580,5:00 PM,39.9953,-75.1177,5,Pennsylvania,4,Northeast,4,0,2020,PURPLE,12995477,1600684
Paterson,30,2020-05-30,1692513,1:24 AM,40.9241,-74.1499,5,New Jersey,4,Northeast,4,0,2020,BLUE,9272392,159323
Washington,30,2020-05-30,1692912,8:31 PM,38.8856,-76.9527,5,District of Columbia,4,South,4,0,2020,BLUE,670839,670839
Houston,30,2020-05-30,1693064,9:14 PM,29.6518,-95.3681,5,Texas,5,South,4,1,2020,RED,29234361,2299269
Altha,30,2020-05-30,1693246,8:40 PM,30.5151,-85.3483,5,Florida,5,South,4,1,2020,PURPLE,21591299,490
Gastonia,30,2020-05-30,1692496,1:34 AM,35.2297,-81.2074,5,North Carolina,6,South,5,1,2020,RED,10453812,80528
Portsmouth,29,2020-05-29,1692102,8:50 PM,36.8226,-76.2991,5,Virginia,5,South,5,0,2020,BLUE,8637193,97955
Jefferson,28,2020-05-28,1691221,11:30 PM,38.2546,-85.7606,5,Kentucky,7,South,7,0,2020,RED,4508155,782845
Memphis,28,2020-05-28,1690922,5:00 PM,35.0701,-89.8427,5,Tennessee,4,South,4,0,2020,RED,6926091,635225
Philadelphia,28,2020-05-28,1691440,10:30 PM,39.9659,-75.23,5,Pennsylvania,4,Northeast,3,1,2020,PURPLE,12995477,1600684
Boston,27,2020-05-27,1690369,11:45 PM,42.2904,-71.0867,5,Massachusetts,5,Northeast,4,1,2020,BLUE,6997713,675466
Cleveland,27,2020-05-27,1690524,2:30 AM,41.5188,-81.5937,5,Ohio,4,Midwest,3,1,2020,PURPLE,11798292,371806
San Jose,27,2020-05-27,1690439,10:00 PM,37.3408,-121.863,5,California,5,West,5,0,2020,BLUE,39503200,1009319
Philadelphia,27,2020-05-27,1689419,8:00 AM,39.9919,-75.1217,5,Pennsylvania,4,Northeast,4,0,2020,PURPLE,12995477,1600684
Vicksburg,26,2020-05-26,1688610,12:45 AM,32.3441,-90.8373,5,Mississippi,4,South,4,0,2020,RED,2958409,21465
Philadelphia,26,2020-05-26,1689252,10:00 PM,39.9928,-75.1456,5,Pennsylvania,4,Northeast,4,0,2020,PURPLE,12995477,1600684
Chicago,26,2020-05-26,1688917,3:34 PM,41.8819,-87.7208,5,Illinois,4,Midwest,2,2,2020,BLUE,12790357,2743329
Los Angeles,26,2020-05-26,1689555,10:40 PM,33.9237,-118.294,5,California,5,West,5,0,2020,BLUE,39503200,3895848
Bowman,26,2020-05-26,1688753,1:00 AM,33.3479,-80.6853,5,South Carolina,8,South,5,3,2020,RED,5132151,780
Lake Charles,25,2020-05-25,1687999,12:00 AM,30.2334,-93.105,5,Louisiana,5,South,5,0,2020,RED,4652022,84879
St. Louis,24,2020-05-24,1687219,1:02 AM,38.6682,-90.266,5,Missouri,4,Midwest,4,0,2020,RED,6154426,300496
Myrtle Beach,24,2020-05-24,1687037,12:30 AM,33.6947,-78.877,5,South Carolina,4,South,4,0,2020,RED,5132151,35973
Decatur city,24,2020-05-24,1687414,6:57 PM,34.5038,-87.067,5,Alabama,4,South,1,3,2020,RED,5031864,54
Houston,23,2020-05-23,1686222,2:15 AM,29.7438,-95.3771,5,Texas,4,South,4,0,2020,RED,29234361,2299269
Rock Island,23,2020-05-23,1686615,1:26 AM,41.5032,-90.5785,5,Illinois,5,Midwest,4,1,2020,BLUE,12790357,37019
Jonesville,23,2020-05-23,1687027,10:30 PM,34.8222,-81.635,5,South Carolina,7,South,5,2,2020,RED,5132151,849
Charlotte,23,2020-05-23,1687108,9:00 PM,35.1998,-80.7646,5,North Carolina,6,South,6,0,2020,RED,10453812,875752
Flint,23,2020-05-23,1687097,11:00 PM,43.0148,-83.7355,5,Michigan,4,Midwest,3,1,2020,PURPLE,10070627,81113
Fort Lauderdale,23,2020-05-23,1686414,1:10 AM,26.1782,-80.2534,5,Florida,5,South,5,0,2020,PURPLE,21591299,182892
Daytona Beach,23,2020-05-23,1686747,,29.2267,-81.0067,5,Florida,6,South,6,0,2020,PURPLE,21591299,72277
Chicago,23,2020-05-23,1686685,6:25 PM,41.8669,-87.7233,5,Illinois,4,Midwest,3,1,2020,BLUE,12790357,2743329
Jackson,23,2020-05-23,1687381,11:00 PM,32.2765,-90.2188,5,Mississippi,4,South,3,1,2020,RED,2958409,152997
Cleveland,22,2020-05-22,1686015,1:30 AM,41.4453,-81.5991,5,Ohio,4,Midwest,3,1,2020,PURPLE,11798292,371806
Houston,20,2020-05-20,1683810,5:30 AM,29.83,-95.3046,5,Texas,4,South,3,1,2020,RED,29234361,2299269
Decatur,19,2020-05-19,1683653,1:14 AM,39.8535,-88.9592,5,Illinois,5,Midwest,5,0,2020,BLUE,12790357,70927
Bakersfield,18,2020-05-18,1682322,12:36 AM,35.3981,-119.011,5,California,5,West,5,0,2020,BLUE,39503200,405280
Charleston,17,2020-05-17,1681602,3:00 AM,32.7912,-79.9422,5,South Carolina,4,South,4,0,2020,RED,5132151,150872
St. Matthews,17,2020-05-17,1682233,7:00 PM,33.6649,-80.7779,5,South Carolina,4,South,1,3,2020,RED,5132151,1841
Bogalusa,16,2020-05-16,1681588,9:15 PM,30.7752,-89.8533,5,Louisiana,13,South,13,0,2020,RED,4652022,10621
Gainesville,15,2020-05-15,1686369,10:00 PM,29.6449,-82.2942,5,Florida,5,South,5,0,2020,PURPLE,21591299,142245
Philadelphia,15,2020-05-15,1850080,9:00 PM,40.0192,-75.156,5,Pennsylvania,4,Northeast,4,0,2020,PURPLE,12995477,1600684
Albuquerque,14,2020-05-14,1680027,8:15 PM,35.0642,-106.568,5,New Mexico,5,West,5,0,2020,BLUE,2118488,564888
Rockford,13,2020-05-13,1679086,7:10 PM,42.2766,-89.1318,5,Illinois,5,Midwest,4,1,2020,BLUE,12790357,148670
Lewis,13,2020-05-13,1678589,12:28 AM,38.5981,-83.1859,5,Kentucky,5,South,4,1,2020,RED,4508155,13087
Memphis,13,2020-05-13,1679356,8:30 PM,35.0515,-89.9211,5,Tennessee,4,South,4,0,2020,RED,6926091,635225
Montgomery,11,2020-05-11,1677566,6:15 PM,32.3493,-86.3165,5,Alabama,4,South,4,0,2020,RED,5031864,200041
Baton Rouge,10,2020-05-10,1676515,3:20 PM,30.4749,-91.1615,5,Louisiana,5,South,5,0,2020,RED,4652022,226264
Fort Worth,10,2020-05-10,1676579,6:30 PM,32.697,-97.2536,5,Texas,5,South,5,0,2020,RED,29234361,923602
Katy,10,2020-05-10,1676746,9:00 PM,29.8566,-95.6967,5,Texas,5,South,5,0,2020,RED,29234361,22441
St. Louis,9,2020-05-09,1676121,8:22 PM,38.5935,-90.2418,5,Missouri,4,Midwest,4,0,2020,RED,6154426,300496
Baltimore,7,2020-05-07,1674802,9:20 PM,39.2803,-76.7005,5,Maryland,4,South,4,0,2020,BLUE,6173689,583157
Houston,6,2020-05-06,1673989,8:30 PM,29.6009,-95.4194,5,Texas,4,South,1,3,2020,RED,29234361,2299269
Memphis,6,2020-05-06,1674299,11:00 PM,35.0966,-89.9297,5,Tennessee,4,South,2,2,2020,RED,6926091,635225
Albany,6,2020-05-06,1673633,1:14 AM,31.6044,-84.108,5,Georgia,4,South,3,1,2020,PURPLE,10732390,69100
Columbus,3,2020-05-03,1671289,12:00 AM,39.9565,-82.9135,5,Ohio,4,Midwest,4,0,2020,PURPLE,11798292,906418
Jacksonville,3,2020-05-03,1671624,2:33 PM,30.3747,-81.6961,5,Florida,4,South,3,1,2020,PURPLE,21591299,951880
Chicago,3,2020-05-03,1671078,3:35 AM,41.8644,-87.7178,5,Illinois,5,Midwest,5,0,2020,BLUE,12790357,2743329
Philadelphia,2,2020-05-02,1670970,6:00 PM,39.9583,-75.2368,5,Pennsylvania,4,Northeast,4,0,2020,PURPLE,12995477,1600684
Indianapolis,29,2020-04-29,1668470,1:00 AM,39.6502,-86.1553,4,Indiana,4,Midwest,4,0,2020,RED,6789098,896560
Milwaukee,27,2020-04-27,1666945,10:30 AM,43.0695,-87.9267,4,Wisconsin,5,Midwest,0,5,2020,PURPLE,5896700,577207
Troy,26,2020-04-26,1666461,2:00 AM,42.7215,-73.6924,4,New York,4,Northeast,4,0,2020,BLUE,20104710,51318
Salisbury,26,2020-04-26,1666600,11:58 AM,35.6645,-80.454,4,North Carolina,5,South,4,1,2020,RED,10453812,35597
Orlando,25,2020-04-25,1666327,11:19 PM,28.5266,-81.4466,4,Florida,5,South,4,1,2020,PURPLE,21591299,307834
Memphis,25,2020-04-25,1665834,1:39 AM,35.1184,-89.9692,4,Tennessee,7,South,7,0,2020,RED,6926091,635225
Houston,24,2020-04-24,1664933,1:10 AM,29.688,-95.3503,4,Texas,4,South,1,3,2020,RED,29234361,2299269
Fort Wayne,24,2020-04-24,1665735,9:10 PM,41.0501,-85.0949,4,Indiana,4,Midwest,4,0,2020,RED,6789098,264380
Hyattsville,18,2020-04-18,1661537,11:30 PM,38.8988,-76.8758,4,Maryland,4,South,2,2,2020,BLUE,6173689,21139
Greensboro,17,2020-04-17,1660797,5:30 PM,36.045,-79.869,4,North Carolina,4,South,3,1,2020,RED,10453812,296345
Springfield,17,2020-04-17,1661218,7:00 PM,42.1159,-72.5584,4,Massachusetts,5,Northeast,4,1,2020,BLUE,6997713,155280
Philadelphia,16,2020-04-16,1659862,1:00 AM,40.0454,-75.0607,4,Pennsylvania,4,Northeast,4,0,2020,PURPLE,12995477,1600684
Jackson,15,2020-04-15,1659966,9:30 PM,32.2943,-90.2428,4,Mississippi,4,South,3,1,2020,RED,2958409,152997
Bakersfield,11,2020-04-11,1656873,12:20 AM,35.3675,-118.931,4,California,6,West,6,0,2020,BLUE,39503200,405280
Muskegon,10,2020-04-10,1656265,12:47 AM,43.2378,-86.2241,4,Michigan,4,Midwest,4,0,2020,PURPLE,10070627,37210
Greenwood,8,2020-04-08,1654971,2:15 PM,34.1694,-82.1603,4,South Carolina,4,South,3,1,2020,RED,5132151,22560
Detroit,8,2020-04-08,1655674,9:30 PM,42.4273,-82.9572,4,Michigan,4,Midwest,4,0,2020,PURPLE,10070627,638300
Anchorage,8,2020-04-08,1656373,10:00 PM,61.1247,-149.804,4,Alaska,4,West,4,0,2020,RED,732964,290893
Chicago,7,2020-04-07,1654341,7:35 PM,41.7376,-87.6728,4,Illinois,4,Midwest,3,1,2020,BLUE,12790357,2743329
Kings,5,2020-04-05,1652642,3:00 AM,40.6624,-73.9211,4,New York,4,Northeast,4,0,2020,BLUE,20104710,2718447
Los Angeles,5,2020-04-05,1652734,4:00 PM,33.9563,-118.308,4,California,4,West,3,1,2020,BLUE,39503200,3895848
Lancaster,5,2020-04-05,1653012,10:00 PM,34.7061,-80.8024,4,South Carolina,5,South,4,1,2020,RED,5132151,8523
Lubbock,4,2020-04-04,1652073,1:39 AM,33.5494,-101.863,4,Texas,4,South,2,2,2020,RED,29234361,258013
Vidor,4,2020-04-04,1652601,8:00 PM,30.1223,-94.0165,4,Texas,4,South,4,0,2020,RED,29234361,9745
Hialeah,4,2020-04-04,1652328,9:30 PM,25.8852,-80.3317,4,Florida,4,South,4,0,2020,PURPLE,21591299,222408
Jefferson,3,2020-04-03,1651742,8:00 PM,38.2454,-85.8213,4,Kentucky,4,South,4,0,2020,RED,4508155,782845
Macon,31,2020-03-31,1649473,9:25 PM,32.7958,-83.6458,3,Georgia,4,South,1,3,2020,PURPLE,10732390,12021
Philadelphia,30,2020-03-30,1648832,10:00 PM,39.9946,-75.1678,3,Pennsylvania,5,Northeast,5,0,2020,PURPLE,12995477,1600684
Atlanta,29,2020-03-29,1648205,11:15 PM,33.7732,-84.3728,3,Georgia,4,South,4,0,2020,PURPLE,10732390,499896
Baltimore,28,2020-03-28,1647661,9:30 PM,39.2829,-76.6328,3,Maryland,4,South,3,1,2020,BLUE,6173689,583157
San Antonio,23,2020-03-23,1644111,12:45 AM,29.5566,-98.6201,3,Texas,4,South,4,0,2020,RED,29234361,1439257
Hanahan,22,2020-03-22,1643775,2:30 AM,32.9072,-80.0025,3,South Carolina,4,South,4,0,2020,RED,5132151,20622
Norfolk,20,2020-03-20,1643157,10:50 PM,36.855,-76.2807,3,Virginia,4,South,4,0,2020,BLUE,8637193,237789
St. Louis,20,2020-03-20,1642826,1:15 AM,38.6737,-90.2108,3,Missouri,4,Midwest,4,0,2020,RED,6154426,300496
Jacksonville,18,2020-03-18,1641923,6:10 PM,30.4416,-81.6566,3,Florida,5,South,4,1,2020,PURPLE,21591299,951880
Baltimore,17,2020-03-17,1641216,6:27 PM,39.3065,-76.629,3,Maryland,7,South,7,0,2020,BLUE,6173689,583157
Chatham,15,2020-03-15,1640295,5:30 PM,35.5879,-79.0154,3,North Carolina,6,South,0,6,2020,RED,10453812,76664
Springfield,15,2020-03-15,1640317,11:42 PM,37.2104,-93.2369,3,Missouri,6,Midwest,2,4,2020,RED,6154426,169177
Saginaw,14,2020-03-14,1640007,9:00 PM,43.4022,-83.9087,3,Michigan,4,Midwest,2,2,2020,PURPLE,10070627,44112
Albuquerque,14,2020-03-14,1639542,4:00 AM,35.0777,-106.644,3,New Mexico,4,West,3,1,2020,BLUE,2118488,564888
Rockford,13,2020-03-13,1639413,8:00 AM,42.2882,-89.123,3,Illinois,4,Midwest,4,0,2020,BLUE,12790357,148670
New Orleans,13,2020-03-13,1640278,6:15 PM,29.9329,-90.0405,3,Louisiana,5,South,5,0,2020,RED,4652022,383241
Chester,10,2020-03-10,1637520,2:05 PM,39.839,-75.3743,3,Pennsylvania,4,Northeast,2,2,2020,PURPLE,12995477,32580
South Holland,8,2020-03-08,1636471,11:02 PM,41.6034,-87.5835,3,Illinois,4,Midwest,4,0,2020,BLUE,12790357,21381
Baltimore,8,2020-03-08,1635796,12:00 AM,39.3411,-76.5063,3,Maryland,6,South,5,1,2020,BLUE,6173689,583157
Ceres,8,2020-03-08,1636564,9:45 PM,37.5854,-120.954,3,California,4,West,3,1,2020,BLUE,39503200,49279
Cleveland,7,2020-03-07,1635750,11:30 PM,41.4552,-81.6217,3,Ohio,19,Midwest,18,1,2020,PURPLE,11798292,371806
Chicago,7,2020-03-07,1635411,4:37 AM,41.7513,-87.6028,3,Illinois,7,Midwest,7,0,2020,BLUE,12790357,2743329
Washington,6,2020-03-06,1635118,6:12 PM,38.8941,-76.9114,3,District of Columbia,6,South,6,0,2020,BLUE,670839,670839
Tulare,4,2020-03-04,1634128,10:30 PM,36.2291,-119.331,3,California,6,West,5,1,2020,BLUE,39503200,69333
Kansas City,29,2020-02-29,1631040,1:30 AM,39.0526,-94.5923,2,Missouri,5,Midwest,4,1,2020,RED,6154426,508220
Brighton,29,2020-02-29,1631831,11:30 PM,40.0004,-104.784,2,Colorado,5,West,5,0,2020,BLUE,5785219,40293
Milwaukee,26,2020-02-26,1629488,2:08 PM,43.0441,-87.9624,2,Wisconsin,5,Midwest,0,5,2020,PURPLE,5896700,577207
Chicago,25,2020-02-25,1629042,5:20 PM,41.7516,-87.5941,2,Illinois,5,Midwest,4,1,2020,BLUE,12790357,2743329
Clarkton,23,2020-02-23,1627335,1:30 AM,34.499,-78.6811,2,North Carolina,4,South,1,3,2020,RED,10453812,613
Houston,23,2020-02-23,1627713,9:00 PM,29.8864,-95.392,2,Texas,7,South,7,0,2020,RED,29234361,2299269
Caldwell,20,2020-02-20,1625553,4:19 PM,43.6335,-116.693,2,Idaho,4,West,3,1,2020,RED,1849339,60641
Greensboro,20,2020-02-20,1625787,3:30 PM,36.0562,-79.7845,2,North Carolina,4,South,4,0,2020,RED,10453812,296345
Port Gibson,17,2020-02-17,1623696,11:45 PM,31.8875,-91.0027,2,Mississippi,4,South,2,2,2020,RED,2958409,1268
Hartford,16,2020-02-16,1622406,1:30 AM,41.7369,-72.6756,2,Connecticut,5,Northeast,4,1,2020,BLUE,3577586,119798
Pensacola,16,2020-02-16,1622962,11:45 PM,30.419,-87.2244,2,Florida,5,South,4,1,2020,PURPLE,21591299,54476
New Orleans,15,2020-02-15,1622340,6:25 PM,29.9348,-90.0854,2,Louisiana,4,South,4,0,2020,RED,4652022,383241
Memphis,15,2020-02-15,1622233,6:20 PM,35.075,-90.0839,2,Tennessee,7,South,7,0,2020,RED,6926091,635225
Chicago,14,2020-02-14,1621821,9:08 PM,41.7764,-87.6159,2,Illinois,6,Midwest,6,0,2020,BLUE,12790357,2743329
Dover,10,2020-02-10,1619064,1:54 AM,39.1594,-75.5276,2,Delaware,5,South,4,1,2020,BLUE,991862,39320
Houston,8,2020-02-08,1616964,12:45 PM,29.8648,-95.4267,2,Texas,4,South,3,1,2020,RED,29234361,2299269
Indianapolis,5,2020-02-05,1615155,10:30 PM,39.833,-85.9877,2,Indiana,4,Midwest,0,4,2020,RED,6789098,896560
Machias,3,2020-02-03,1613020,10:45 AM,44.6525,-67.4433,2,Maine,4,Northeast,1,3,2020,BLUE,1364517,2059
Arvin,3,2020-02-03,1612716,1:30 AM,34.9406,-118.928,2,California,6,West,5,1,2020,BLUE,39503200,19498
Philadelphia,1,2020-02-01,1612597,10:00 PM,32.773,-89.1171,2,Mississippi,4,South,4,0,2020,RED,2958409,7086
Boynton Beach,31,2020-01-31,1611037,8:15 PM,26.5282,-80.0619,1,Florida,4,South,3,1,2020,PURPLE,21591299,80657
Delano,31,2020-01-31,1611563,11:12 PM,35.7887,-119.268,1,California,5,West,4,1,2020,BLUE,39503200,49860
Shreveport,31,2020-01-31,1610782,5:00 PM,32.5429,-93.7692,1,Louisiana,4,South,4,0,2020,RED,4652022,186848
Merced,30,2020-01-30,1610240,8:00 PM,37.3002,-120.477,1,California,4,West,4,0,2020,BLUE,39503200,86893
Bridgeport,27,2020-01-27,1606554,12:16 PM,41.1805,-73.1909,1,Connecticut,4,Northeast,4,0,2020,BLUE,3577586,147717
Cape Girardeau,26,2020-01-26,1605948,1:00 AM,37.2943,-89.5288,1,Missouri,5,Midwest,5,0,2020,RED,6154426,39781
Hartsville,26,2020-01-26,1605752,12:15 AM,34.3695,-80.0715,1,South Carolina,6,South,3,3,2020,RED,5132151,7430
Newburgh,26,2020-01-26,1605798,8:00 AM,41.5393,-74.0636,1,New York,4,Northeast,1,3,2020,BLUE,20104710,28772
Salisbury,26,2020-01-26,1605770,12:05 AM,35.6916,-80.5152,1,North Carolina,6,South,6,0,2020,RED,10453812,35597
Vanceboro,24,2020-01-24,1606476,,35.2336,-77.1105,1,North Carolina,4,South,0,4,2020,RED,10453812,871
Seattle,22,2020-01-22,1603241,5:01 PM,47.6107,-122.338,1,Washington,7,West,6,1,2020,BLUE,7724566,740565
San Antonio,19,2020-01-19,1600522,8:00 PM,29.4355,-98.4813,1,Texas,7,South,5,2,2020,RED,29234361,1439257
Kansas City,19,2020-01-19,1600787,11:30 PM,39.0335,-94.4198,1,Missouri,16,Midwest,15,1,2020,RED,6154426,508220
Memphis,19,2020-01-19,1600221,12:52 AM,35.0492,-89.8377,1,Tennessee,5,South,4,1,2020,RED,6926091,635225
South Houston,18,2020-01-18,1600350,9:48 PM,29.6637,-95.2401,1,Texas,4,South,2,2,2020,RED,29234361,16149
Grantsville,17,2020-01-17,1599331,1:00 PM,40.598,-112.431,1,Utah,5,West,1,4,2020,RED,3283982,12741
Chicago,16,2020-01-16,1598447,6:15 PM,41.8845,-87.726,1,Illinois,5,Midwest,5,0,2020,BLUE,12790357,2743329
